id,created,updated,hm_name,trade_date,hm_orgs,ts_code,ts_name,buy_amount,sell_amount,net_amount,tag
150706,2025-06-18 10:23:02.548967,2025-06-18 10:23:02.548975,机构专用,20250617,机构专用,002336.SZ,人乐退,0.0,301065.0,-301065.0,
150707,2025-06-18 10:23:02.549035,2025-06-18 10:23:02.549043,敢死队,20250617,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,600387.SH,退市海越,0.0,616836.0,-616836.0,
150708,2025-06-18 10:23:02.549103,2025-06-18 10:23:02.549110,敢死队,20250617,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,603003.SH,退市龙宇,1188221.0,0.0,1188221.0,
150709,2025-06-18 10:23:02.549171,2025-06-18 10:23:02.549178,成都系,20250617,国泰海通证券股份有限公司成都北一环路证券营业部,000525.SZ,红太阳,40989192.0,5418.0,40983774.0,
150710,2025-06-18 10:23:02.549238,2025-06-18 10:23:02.549246,成都系,20250617,国泰海通证券股份有限公司成都北一环路证券营业部,002366.SZ,融发核电,70257816.0,4604281.0,65653535.0,
150711,2025-06-18 10:23:02.549306,2025-06-18 10:23:02.549313,成都系,20250617,国泰海通证券股份有限公司成都北一环路证券营业部,601975.SH,招商南油,46582091.0,0.0,46582091.0,
150712,2025-06-18 10:23:02.549374,2025-06-18 10:23:02.549381,成都系,20250617,国泰海通证券股份有限公司成都北一环路证券营业部,002181.SZ,粤 传 媒,368863.0,35909562.0,-35540699.0,
150713,2025-06-18 10:23:02.549446,2025-06-18 10:23:02.549454,广东帮,20250617,财通证券股份有限公司温岭中华路证券营业部,605099.SH,共创草坪,0.0,15155326.0,-15155326.0,
150714,2025-06-18 10:23:02.549514,2025-06-18 10:23:02.549522,广东帮,20250617,财通证券股份有限公司温岭中华路证券营业部,600387.SH,退市海越,0.0,962800.0,-962800.0,
150715,2025-06-18 10:23:02.549582,2025-06-18 10:23:02.549590,山东帮,20250617,东海证券股份有限公司厦门嘉禾路证券营业部,836221.BJ,易实精密,790592.3,4298598.62,-3508006.32,
150716,2025-06-18 10:23:02.549649,2025-06-18 10:23:02.549657,宁波桑田路,20250617,国盛证券有限责任公司宁波桑田路证券营业部,002828.SZ,贝肯能源,1144480.0,25189265.0,-24044785.0,
150717,2025-06-18 10:23:02.549718,2025-06-18 10:23:02.549725,宁波桑田路,20250617,国盛证券有限责任公司宁波桑田路证券营业部,600227.SH,赤天化,8805750.0,0.0,8805750.0,
150718,2025-06-18 10:23:02.549785,2025-06-18 10:23:02.549793,宁波桑田路,20250617,国盛证券有限责任公司宁波桑田路证券营业部,300457.SZ,赢合科技,27195529.0,464492.0,26731037.0,
150719,2025-06-18 10:23:02.549853,2025-06-18 10:23:02.549861,宁波和源路,20250617,甬兴证券有限公司宁波和源路证券营业部,605099.SH,共创草坪,0.0,8210871.0,-8210871.0,
150720,2025-06-18 10:23:02.549921,2025-06-18 10:23:02.549929,天童南路,20250617,国盛证券有限责任公司宁波天童南路证券营业部,002678.SZ,珠江钢琴,23780744.0,82070.0,23698674.0,
150721,2025-06-18 10:23:02.549989,2025-06-18 10:23:02.549996,大小说家,20250617,中信建投证券股份有限公司福州东街证券营业部,870199.BJ,倍益康,6300200.67,142180.0,6158020.67,
150722,2025-06-18 10:23:02.550059,2025-06-18 10:23:02.550067,叶庆均,20250617,中国银河证券股份有限公司宁波大闸南路证券营业部,839680.BJ,*ST广道,189734.82,0.0,189734.82,
150723,2025-06-18 10:23:02.550127,2025-06-18 10:23:02.550135,北京帮,20250617,招商证券股份有限公司北京车公庄西路证券营业部,300773.SZ,拉卡拉,3217600.0,93550578.0,-90332978.0,
150724,2025-06-18 10:23:02.550195,2025-06-18 10:23:02.550203,低位挖掘,20250617,东莞证券股份有限公司四川分公司,002104.SZ,恒宝股份,2304385.0,30805771.0,-28501386.0,
150725,2025-06-18 10:23:02.550446,2025-06-18 10:23:02.550464,低位挖掘,20250617,东莞证券股份有限公司四川分公司,870199.BJ,倍益康,1512852.17,3986956.9,-2474104.73,
150726,2025-06-18 10:23:02.550560,2025-06-18 10:23:02.550573,上海溧阳路,20250617,中信证券股份有限公司上海溧阳路证券营业部,688573.SH,信宇人,0.0,14323782.38,-14323782.38,
150727,2025-06-18 10:23:02.550636,2025-06-18 10:23:02.550644,上塘路,20250617,联储证券股份有限公司浙江分公司,002678.SZ,珠江钢琴,28288409.0,0.0,28288409.0,
150728,2025-06-18 10:23:02.550705,2025-06-18 10:23:02.550713,一瞬流光,20250617,中泰证券股份有限公司湖北分公司,002366.SZ,融发核电,55819103.0,54188.0,55764915.0,
150729,2025-06-18 10:23:02.550775,2025-06-18 10:23:02.550783,一瞬流光,20250617,中泰证券股份有限公司湖北分公司,002878.SZ,元隆雅图,664792.0,50460641.0,-49795849.0,
150730,2025-06-18 10:23:02.550843,2025-06-18 10:23:02.550851,T王,20250617,东方财富证券股份有限公司山南香曲东路证券营业部,600804.SH,退市鹏博,416774.0,0.0,416774.0,
150731,2025-06-18 10:23:02.550913,2025-06-18 10:23:02.550921,T王,20250617,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,833171.BJ,国航远洋,14430833.17,10110253.32,4320579.85,
150732,2025-06-18 10:23:02.550981,2025-06-18 10:23:02.550989,T王,20250617,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,300546.SZ,雄帝科技,19681852.0,15707328.0,3974524.0,
150733,2025-06-18 10:23:02.551049,2025-06-18 10:23:02.551057,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,002828.SZ,贝肯能源,13109929.0,3079598.0,10030331.0,
150734,2025-06-18 10:23:02.551117,2025-06-18 10:23:02.551124,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,000701.SZ,厦门信达,14869375.0,11873320.0,2996055.0,
150735,2025-06-18 10:23:02.551184,2025-06-18 10:23:02.551192,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,002615.SZ,哈尔斯,14293816.0,5097734.0,9196082.0,
150736,2025-06-18 10:23:02.551252,2025-06-18 10:23:02.551259,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,605099.SH,共创草坪,5962472.0,0.0,5962472.0,
150737,2025-06-18 10:23:02.551318,2025-06-18 10:23:02.551326,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,002554.SZ,惠博普,3650965.0,5302732.0,-1651767.0,
150738,2025-06-18 10:23:02.551392,2025-06-18 10:23:02.551400,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,600798.SH,宁波海运,10940442.0,11285471.0,-345029.0,
150739,2025-06-18 10:23:02.551460,2025-06-18 10:23:02.551468,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,301141.SZ,中科磁业,10666334.0,9882840.0,783494.0,
150740,2025-06-18 10:23:02.551527,2025-06-18 10:23:02.551534,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,833171.BJ,国航远洋,17605205.32,17613200.22,-7994.9,
150741,2025-06-18 10:23:02.551594,2025-06-18 10:23:02.551602,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,839719.BJ,宁新新材,5217842.17,4515198.75,702643.42,
150742,2025-06-18 10:23:02.551661,2025-06-18 10:23:02.551669,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,920082.BJ,方正阀门,2986758.55,3133140.77,-146382.22,
150743,2025-06-18 10:23:02.551729,2025-06-18 10:23:02.551736,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,920088.BJ,科力股份,11435245.26,8439305.29,2995939.97,
150744,2025-06-18 10:23:02.551796,2025-06-18 10:23:02.551804,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,300546.SZ,雄帝科技,25403538.0,25258524.0,145014.0,
150745,2025-06-18 10:23:02.551864,2025-06-18 10:23:02.551871,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,300468.SZ,四方精创,128930897.0,129812919.0,-882022.0,
150746,2025-06-18 10:23:02.551931,2025-06-18 10:23:02.551939,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,300773.SZ,拉卡拉,76814596.0,75524241.0,1290355.0,
150747,2025-06-18 10:23:02.551998,2025-06-18 10:23:02.552006,T王,20250617,东方财富证券股份有限公司拉萨东环路第一证券营业部,600387.SH,退市海越,0.0,752744.0,-752744.0,
150748,2025-06-18 10:23:02.552065,2025-06-18 10:23:02.552072,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002017.SZ,东信和平,34159380.0,16486508.0,17672872.0,
150749,2025-06-18 10:23:02.552132,2025-06-18 10:23:02.552139,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002104.SZ,恒宝股份,61488579.0,62859020.0,-1370441.0,
150750,2025-06-18 10:23:02.552199,2025-06-18 10:23:02.552207,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002366.SZ,融发核电,26931654.0,29669267.0,-2737613.0,
150751,2025-06-18 10:23:02.552266,2025-06-18 10:23:02.552273,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002828.SZ,贝肯能源,14994660.0,3671929.0,11322731.0,
150752,2025-06-18 10:23:02.552332,2025-06-18 10:23:02.552340,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,000701.SZ,厦门信达,10974696.0,10896159.0,78537.0,
150753,2025-06-18 10:23:02.552399,2025-06-18 10:23:02.552407,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002615.SZ,哈尔斯,15778961.0,6636750.0,9142211.0,
150754,2025-06-18 10:23:02.552466,2025-06-18 10:23:02.552474,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002878.SZ,元隆雅图,27616838.0,14905584.0,12711254.0,
150755,2025-06-18 10:23:02.552533,2025-06-18 10:23:02.552541,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002235.SZ,安妮股份,16814498.0,16186484.0,628014.0,
150756,2025-06-18 10:23:02.552600,2025-06-18 10:23:02.552608,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,600281.SH,华阳新材,35488856.5,0.0,35488856.5,
150757,2025-06-18 10:23:02.552667,2025-06-18 10:23:02.552674,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,603538.SH,美诺华,8091073.21,0.0,8091073.21,
150758,2025-06-18 10:23:02.552733,2025-06-18 10:23:02.552741,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,301141.SZ,中科磁业,12656570.0,7007432.0,5649138.0,
150759,2025-06-18 10:23:02.552800,2025-06-18 10:23:02.552808,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,301357.SZ,北方长龙,3755654.0,6139658.0,-2384004.0,
150760,2025-06-18 10:23:02.552867,2025-06-18 10:23:02.552875,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,301665.SZ,泰禾股份,7696849.0,2530708.0,5166141.0,
150761,2025-06-18 10:23:02.552934,2025-06-18 10:23:02.552942,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,601022.SH,宁波远洋,8069565.0,0.0,8069565.0,
150762,2025-06-18 10:23:02.553001,2025-06-18 10:23:02.553009,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,603124.SH,江南新材,4507875.0,0.0,4507875.0,
150763,2025-06-18 10:23:02.553069,2025-06-18 10:23:02.553077,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,603716.SH,塞力医疗,0.0,9212169.36,-9212169.36,
150764,2025-06-18 10:23:02.553140,2025-06-18 10:23:02.553151,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,833171.BJ,国航远洋,17047921.93,11273761.87,5774160.06,
150765,2025-06-18 10:23:02.553211,2025-06-18 10:23:02.553218,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,836221.BJ,易实精密,4829306.25,3915373.18,913933.07,
150766,2025-06-18 10:23:02.553281,2025-06-18 10:23:02.553289,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,839719.BJ,宁新新材,8710426.4,6566198.27,2144228.13,
150767,2025-06-18 10:23:02.553366,2025-06-18 10:23:02.553372,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,920082.BJ,方正阀门,2795755.42,3728675.36,-932919.94,
150768,2025-06-18 10:23:02.553424,2025-06-18 10:23:02.553431,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,920088.BJ,科力股份,10693189.32,10399427.41,293761.91,
150769,2025-06-18 10:23:02.553482,2025-06-18 10:23:02.553489,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002181.SZ,粤 传 媒,38063022.0,32613598.0,5449424.0,
150770,2025-06-18 10:23:02.553540,2025-06-18 10:23:02.553547,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,300157.SZ,新锦动力,15202369.0,18018548.0,-2816179.0,
150771,2025-06-18 10:23:02.553598,2025-06-18 10:23:02.553605,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,300164.SZ,通源石油,15068374.0,20672116.0,-5603742.0,
150772,2025-06-18 10:23:02.553656,2025-06-18 10:23:02.553663,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,300546.SZ,雄帝科技,23422136.0,26354355.0,-2932219.0,
150773,2025-06-18 10:23:02.553714,2025-06-18 10:23:02.553721,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,688573.SH,信宇人,6058494.61,0.0,6058494.61,
150774,2025-06-18 10:23:02.553772,2025-06-18 10:23:02.553779,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,300468.SZ,四方精创,193995793.0,193434376.0,561417.0,
150775,2025-06-18 10:23:02.553830,2025-06-18 10:23:02.553837,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,300581.SZ,晨曦航空,50080510.0,49403915.0,676595.0,
150776,2025-06-18 10:23:02.553888,2025-06-18 10:23:02.553895,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,300773.SZ,拉卡拉,101813583.0,89283815.0,12529768.0,
150777,2025-06-18 10:23:02.553946,2025-06-18 10:23:02.553953,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002898.SZ,*ST赛隆,3740577.0,2836809.0,903768.0,
150778,2025-06-18 10:23:02.554004,2025-06-18 10:23:02.554010,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,002750.SZ,龙津退,2775.0,961678.0,-958903.0,
150779,2025-06-18 10:23:02.554062,2025-06-18 10:23:02.554068,T王,20250617,东方财富证券股份有限公司拉萨东环路第二证券营业部,603003.SH,退市龙宇,1072468.6,0.0,1072468.6,
150780,2025-06-18 10:23:02.554120,2025-06-18 10:23:02.554126,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,000525.SZ,红太阳,9074911.0,18202444.0,-9127533.0,
150781,2025-06-18 10:23:02.554178,2025-06-18 10:23:02.554184,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,002366.SZ,融发核电,30449941.0,31505901.0,-1055960.0,
150782,2025-06-18 10:23:02.554235,2025-06-18 10:23:02.554242,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,000701.SZ,厦门信达,16774892.0,13498553.0,3276339.0,
150783,2025-06-18 10:23:02.554293,2025-06-18 10:23:02.554300,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,002615.SZ,哈尔斯,11733891.0,6163249.0,5570642.0,
150784,2025-06-18 10:23:02.554351,2025-06-18 10:23:02.554358,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,002878.SZ,元隆雅图,24011191.0,19480368.0,4530823.0,
150785,2025-06-18 10:23:02.554409,2025-06-18 10:23:02.554415,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,605099.SH,共创草坪,9834884.0,0.0,9834884.0,
150786,2025-06-18 10:23:02.554466,2025-06-18 10:23:02.554473,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,000554.SZ,泰山石油,12379247.0,8192732.0,4186515.0,
150787,2025-06-18 10:23:02.554524,2025-06-18 10:23:02.554531,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,002235.SZ,安妮股份,14850497.0,15548296.0,-697799.0,
150788,2025-06-18 10:23:02.554582,2025-06-18 10:23:02.554593,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,600798.SH,宁波海运,0.0,12501029.0,-12501029.0,
150789,2025-06-18 10:23:02.554704,2025-06-18 10:23:02.554718,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,301141.SZ,中科磁业,10430484.0,11470380.0,-1039896.0,
150790,2025-06-18 10:23:02.554773,2025-06-18 10:23:02.554781,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,601022.SH,宁波远洋,8342910.0,0.0,8342910.0,
150791,2025-06-18 10:23:02.554834,2025-06-18 10:23:02.554841,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,603716.SH,塞力医疗,0.0,10325385.0,-10325385.0,
150792,2025-06-18 10:23:02.554894,2025-06-18 10:23:02.554901,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,833171.BJ,国航远洋,17765728.59,21216259.08,-3450530.49,
150793,2025-06-18 10:23:02.554953,2025-06-18 10:23:02.554960,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,839719.BJ,宁新新材,6085748.79,3310497.53,2775251.26,
150794,2025-06-18 10:23:02.555011,2025-06-18 10:23:02.555018,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,920082.BJ,方正阀门,3716310.17,2472371.97,1243938.2,
150795,2025-06-18 10:23:02.555070,2025-06-18 10:23:02.555077,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,920088.BJ,科力股份,10801444.72,11233692.25,-432247.53,
150796,2025-06-18 10:23:02.555128,2025-06-18 10:23:02.555135,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,002181.SZ,粤 传 媒,40835566.0,34087377.0,6748189.0,
150797,2025-06-18 10:23:02.555186,2025-06-18 10:23:02.555193,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,300157.SZ,新锦动力,13757209.0,12488169.0,1269040.0,
150798,2025-06-18 10:23:02.555245,2025-06-18 10:23:02.555252,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,300546.SZ,雄帝科技,29955540.0,34588104.0,-4632564.0,
150799,2025-06-18 10:23:02.555303,2025-06-18 10:23:02.555310,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,300468.SZ,四方精创,162525598.0,147299924.0,15225674.0,
150800,2025-06-18 10:23:02.555361,2025-06-18 10:23:02.555368,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,839680.BJ,*ST广道,156358.18,6896.0,149462.18,
150801,2025-06-18 10:23:02.555419,2025-06-18 10:23:02.555426,T王,20250617,东方财富证券股份有限公司拉萨团结路第一证券营业部,600387.SH,退市海越,572690.0,0.0,572690.0,
150802,2025-06-18 10:23:02.555478,2025-06-18 10:23:02.555484,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,000525.SZ,红太阳,8001022.0,14987847.0,-6986825.0,
150803,2025-06-18 10:23:02.555536,2025-06-18 10:23:02.555542,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,600980.SH,北矿科技,15020436.0,0.0,15020436.0,
150804,2025-06-18 10:23:02.555593,2025-06-18 10:23:02.555600,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,605099.SH,共创草坪,8269971.0,0.0,8269971.0,
150805,2025-06-18 10:23:02.555651,2025-06-18 10:23:02.555658,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,000554.SZ,泰山石油,11786221.0,5768273.0,6017948.0,
150806,2025-06-18 10:23:02.555709,2025-06-18 10:23:02.555716,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,002554.SZ,惠博普,3582783.0,5297568.0,-1714785.0,
150807,2025-06-18 10:23:02.555773,2025-06-18 10:23:02.555780,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,301141.SZ,中科磁业,12410230.0,10646523.0,1763707.0,
150808,2025-06-18 10:23:02.555831,2025-06-18 10:23:02.555838,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,603124.SH,江南新材,4383954.0,0.0,4383954.0,
150809,2025-06-18 10:23:02.555890,2025-06-18 10:23:02.555896,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,833171.BJ,国航远洋,20847571.59,10804643.84,10042927.75,
150810,2025-06-18 10:23:02.555948,2025-06-18 10:23:02.555954,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,836221.BJ,易实精密,4607482.67,3048537.61,1558945.06,
150811,2025-06-18 10:23:02.556005,2025-06-18 10:23:02.556012,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,839719.BJ,宁新新材,8020493.07,5097882.91,2922610.16,
150812,2025-06-18 10:23:02.556064,2025-06-18 10:23:02.556070,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,920082.BJ,方正阀门,2850928.41,4258459.48,-1407531.07,
150813,2025-06-18 10:23:02.556121,2025-06-18 10:23:02.556128,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,002181.SZ,粤 传 媒,34685732.0,30204523.0,4481209.0,
150814,2025-06-18 10:23:02.556181,2025-06-18 10:23:02.556188,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,300157.SZ,新锦动力,26315166.0,14203449.0,12111717.0,
150815,2025-06-18 10:23:02.556243,2025-06-18 10:23:02.556250,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,300546.SZ,雄帝科技,25456807.0,35005407.0,-9548600.0,
150816,2025-06-18 10:23:02.556302,2025-06-18 10:23:02.556309,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,300468.SZ,四方精创,167629079.0,169458152.0,-1829073.0,
150817,2025-06-18 10:23:02.556361,2025-06-18 10:23:02.556367,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,300773.SZ,拉卡拉,85051111.0,112848109.0,-27796998.0,
150818,2025-06-18 10:23:02.556419,2025-06-18 10:23:02.556426,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,002898.SZ,*ST赛隆,4427934.0,1766842.0,2661092.0,
150819,2025-06-18 10:23:02.556478,2025-06-18 10:23:02.556484,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,920088.BJ,科力股份,18298415.55,19438023.1,-1139607.55,
150820,2025-06-18 10:23:02.556536,2025-06-18 10:23:02.556543,T王,20250617,东方财富证券股份有限公司拉萨团结路第二证券营业部,870199.BJ,倍益康,5304286.11,10208626.2,-4904340.09,
150821,2025-06-18 10:23:02.556594,2025-06-18 10:23:02.556601,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002017.SZ,东信和平,35565057.0,11450354.0,24114703.0,
150822,2025-06-18 10:23:02.556652,2025-06-18 10:23:02.556659,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002104.SZ,恒宝股份,62428928.0,73848621.0,-11419693.0,
150823,2025-06-18 10:23:02.556710,2025-06-18 10:23:02.556716,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002366.SZ,融发核电,28165022.0,31764755.0,-3599733.0,
150824,2025-06-18 10:23:02.556768,2025-06-18 10:23:02.556775,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,000701.SZ,厦门信达,14981362.0,10906307.0,4075055.0,
150825,2025-06-18 10:23:02.556826,2025-06-18 10:23:02.556832,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002615.SZ,哈尔斯,14122512.0,28889719.0,-14767207.0,
150826,2025-06-18 10:23:02.556884,2025-06-18 10:23:02.556890,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002878.SZ,元隆雅图,28793356.0,21866631.0,6926725.0,
150827,2025-06-18 10:23:02.556942,2025-06-18 10:23:02.556949,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,603322.SH,超讯通信,11716231.0,0.0,11716231.0,
150828,2025-06-18 10:23:02.557000,2025-06-18 10:23:02.557006,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,605099.SH,共创草坪,6220613.0,10179629.0,-3959016.0,
150829,2025-06-18 10:23:02.557058,2025-06-18 10:23:02.557064,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,000554.SZ,泰山石油,11586322.0,8565068.0,3021254.0,
150830,2025-06-18 10:23:02.557119,2025-06-18 10:23:02.557126,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002235.SZ,安妮股份,18049414.0,17004391.0,1045023.0,
150831,2025-06-18 10:23:02.557177,2025-06-18 10:23:02.557184,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,600281.SH,华阳新材,13518877.0,13693130.0,-174253.0,
150832,2025-06-18 10:23:02.557301,2025-06-18 10:23:02.557311,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,600798.SH,宁波海运,12075916.0,0.0,12075916.0,
150833,2025-06-18 10:23:02.557363,2025-06-18 10:23:02.557370,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,603538.SH,美诺华,0.0,9896997.0,-9896997.0,
150834,2025-06-18 10:23:02.557422,2025-06-18 10:23:02.557429,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,301357.SZ,北方长龙,2425894.0,5060225.0,-2634331.0,
150835,2025-06-18 10:23:02.557481,2025-06-18 10:23:02.557487,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,601022.SH,宁波远洋,8705294.0,0.0,8705294.0,
150836,2025-06-18 10:23:02.557539,2025-06-18 10:23:02.557545,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,920088.BJ,科力股份,9894932.58,8191738.06,1703194.52,
150837,2025-06-18 10:23:02.557597,2025-06-18 10:23:02.557603,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002181.SZ,粤 传 媒,45466843.0,46796399.0,-1329556.0,
150838,2025-06-18 10:23:02.557655,2025-06-18 10:23:02.557662,T王,20250617,东方财富证券股份有限公司拉萨金融城南环路证券营业部,002898.SZ,*ST赛隆,3821801.0,3326099.0,495702.0,
150839,2025-06-18 10:23:02.557713,2025-06-18 10:23:02.557720,T王,20250617,国金证券股份有限公司上海互联网证券分公司,002336.SZ,人乐退,450000.0,0.0,450000.0,
150840,2025-06-18 10:23:02.557776,2025-06-18 10:23:02.557783,T王,20250617,国金证券股份有限公司上海奉贤区金碧路证券营业部,002336.SZ,人乐退,67500.0,0.0,67500.0,
150841,2025-06-18 10:23:02.557834,2025-06-18 10:23:02.557841,N周二,20250617,中信证券股份有限公司杭州凤起路证券营业部,605099.SH,共创草坪,0.0,10849853.0,-10849853.0,
